action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0;0.2;0.184;0.228;0.208;0.18
0;0.188;0.188;0.228;0.224;0.172
0.004;0.192;0.188;0.232;0.208;0.176
0.008;0.188;0.184;0.236;0.212;0.172
0.004;0.2;0.184;0.228;0.208;0.176
0;0.192;0.184;0.236;0.212;0.176
0.008;0.192;0.192;0.228;0.204;0.176
0.004;0.196;0.192;0.228;0.2;0.18
0.012;0.184;0.188;0.236;0.204;0.176
0;0.192;0.184;0.236;0.208;0.18
0.008;0.192;0.184;0.236;0.208;0.172
0.004;0.192;0.184;0.24;0.204;0.176
0.004;0.188;0.188;0.236;0.208;0.176
0.004;0.196;0.184;0.228;0.204;0.184
0;0.2;0.184;0.228;0.208;0.18
0.004;0.192;0.192;0.228;0.208;0.176
0.004;0.2;0.188;0.224;0.212;0.172
0;0.196;0.188;0.228;0.208;0.18
0.004;0.192;0.188;0.224;0.216;0.176
0;0.196;0.188;0.232;0.208;0.176
0;0.196;0.18;0.228;0.208;0.188
0.004;0.192;0.184;0.236;0.208;0.176
0;0.192;0.188;0.228;0.212;0.18
0;0.192;0.184;0.236;0.208;0.18
0;0.192;0.184;0.24;0.208;0.176
0.004;0.196;0.184;0.236;0.204;0.176
0.004;0.192;0.184;0.236;0.208;0.176
0;0.192;0.188;0.236;0.208;0.176
0.004;0.192;0.184;0.232;0.208;0.18
0;0.196;0.18;0.236;0.204;0.184
0;0.196;0.184;0.232;0.208;0.18
0.004;0.192;0.184;0.24;0.204;0.176
0.004;0.188;0.188;0.236;0.208;0.176
0.012;0.188;0.18;0.24;0.208;0.172
0;0.2;0.188;0.232;0.208;0.172
0.008;0.192;0.18;0.228;0.208;0.184
0;0.192;0.184;0.232;0.212;0.18
0.004;0.188;0.192;0.232;0.208;0.176
0;0.192;0.184;0.236;0.208;0.18
0;0.204;0.18;0.228;0.208;0.18
0;0.196;0.184;0.236;0.212;0.172
0.008;0.188;0.192;0.228;0.208;0.176
0;0.184;0.184;0.244;0.212;0.176
0;0.188;0.188;0.232;0.208;0.184
0;0.184;0.184;0.236;0.208;0.188
0.004;0.192;0.184;0.236;0.208;0.176
0;0.192;0.184;0.236;0.208;0.18
0.012;0.188;0.188;0.228;0.212;0.172
0.004;0.196;0.184;0.228;0.216;0.172
0.004;0.192;0.192;0.232;0.208;0.172
0.008;0.192;0.188;0.232;0.204;0.176
0.004;0.196;0.184;0.232;0.208;0.176
0.008;0.188;0.188;0.228;0.208;0.18
0;0.192;0.188;0.236;0.204;0.18
0.012;0.192;0.18;0.224;0.216;0.176
0.004;0.2;0.176;0.236;0.212;0.172
0.004;0.184;0.188;0.236;0.216;0.172
0.004;0.188;0.188;0.236;0.208;0.176
0;0.192;0.184;0.236;0.216;0.172
0;0.2;0.188;0.236;0.208;0.168
0;0.192;0.188;0.236;0.212;0.172
0.004;0.2;0.184;0.228;0.208;0.176
0;0.196;0.184;0.232;0.208;0.18
0;0.196;0.184;0.22;0.216;0.184
0.004;0.192;0.184;0.236;0.208;0.176
0.008;0.192;0.184;0.224;0.208;0.184
0;0.192;0.184;0.24;0.208;0.176
0.008;0.192;0.184;0.232;0.208;0.176
0.004;0.192;0.176;0.232;0.216;0.18
0;0.192;0.188;0.236;0.212;0.172
0;0.196;0.184;0.236;0.208;0.176
0.004;0.188;0.184;0.228;0.216;0.18
0;0.192;0.184;0.228;0.22;0.176
0.004;0.188;0.196;0.232;0.208;0.172
0.008;0.188;0.188;0.224;0.212;0.18
0;0.192;0.184;0.232;0.208;0.184
0.008;0.188;0.176;0.236;0.216;0.176
0.004;0.188;0.18;0.236;0.212;0.18
0.008;0.196;0.188;0.232;0.204;0.172
0.004;0.196;0.184;0.236;0.208;0.172
0;0.192;0.188;0.236;0.208;0.176
0.004;0.196;0.188;0.228;0.212;0.172
0;0.188;0.188;0.24;0.208;0.176
0;0.196;0.188;0.224;0.212;0.18
0;0.192;0.18;0.24;0.212;0.176
0;0.2;0.18;0.236;0.208;0.176
0.004;0.188;0.184;0.24;0.212;0.172
0;0.2;0.18;0.232;0.208;0.18
0;0.188;0.184;0.236;0.216;0.176
0.004;0.204;0.176;0.232;0.208;0.176
0.004;0.192;0.188;0.232;0.208;0.176
0;0.192;0.196;0.228;0.208;0.176
0.004;0.196;0.184;0.24;0.208;0.168
0;0.192;0.18;0.232;0.216;0.18
0.004;0.196;0.18;0.232;0.208;0.18
0;0.192;0.188;0.232;0.212;0.176
0.004;0.192;0.188;0.232;0.208;0.176
0;0.192;0.192;0.228;0.212;0.176
0.004;0.196;0.184;0.236;0.2;0.18
0;0.196;0.188;0.232;0.204;0.18
0.004;0.196;0.184;0.236;0.208;0.172
0.004;0.192;0.184;0.232;0.216;0.172
0.004;0.192;0.188;0.232;0.204;0.18
0.004;0.196;0.184;0.232;0.212;0.172
0.004;0.196;0.188;0.244;0.192;0.176
0.004;0.192;0.184;0.236;0.208;0.176
0.004;0.18;0.184;0.232;0.22;0.18
0.004;0.192;0.184;0.236;0.208;0.176
0;0.192;0.184;0.232;0.216;0.176
0;0.192;0.184;0.236;0.212;0.176
0;0.196;0.184;0.232;0.212;0.176
0.008;0.192;0.18;0.24;0.208;0.172
0.004;0.192;0.188;0.232;0.208;0.176
0;0.2;0.184;0.228;0.208;0.18
0.012;0.2;0.18;0.232;0.208;0.168
0.004;0.192;0.188;0.232;0.208;0.176
0;0.196;0.184;0.232;0.208;0.18
0.008;0.188;0.184;0.236;0.208;0.176
0;0.196;0.18;0.236;0.212;0.176
0;0.196;0.188;0.224;0.212;0.18
0;0.196;0.18;0.232;0.216;0.176
0.004;0.204;0.18;0.232;0.208;0.172
0.004;0.192;0.184;0.232;0.216;0.172
0.004;0.192;0.184;0.228;0.216;0.176
0.008;0.192;0.184;0.232;0.208;0.176
0;0.196;0.184;0.232;0.208;0.18
0.004;0.208;0.176;0.22;0.204;0.188
0.008;0.2;0.184;0.228;0.208;0.172
0;0.192;0.188;0.228;0.216;0.176
0.004;0.192;0.18;0.224;0.212;0.188
0.004;0.192;0.192;0.228;0.208;0.176
0.004;0.196;0.184;0.232;0.204;0.18
0;0.196;0.184;0.232;0.208;0.18
0.008;0.192;0.188;0.228;0.208;0.176
0;0.204;0.192;0.228;0.204;0.172
0.004;0.204;0.176;0.228;0.212;0.176
0.004;0.196;0.184;0.22;0.212;0.184
0;0.196;0.176;0.232;0.216;0.18
0.004;0.2;0.184;0.228;0.208;0.176
0.004;0.196;0.188;0.228;0.204;0.18
0;0.2;0.192;0.228;0.204;0.176
0;0.192;0.188;0.232;0.212;0.176
0;0.2;0.184;0.228;0.212;0.176
0;0.204;0.188;0.224;0.208;0.176
0.004;0.188;0.184;0.232;0.208;0.184
0;0.2;0.188;0.232;0.208;0.172
0.004;0.196;0.18;0.232;0.212;0.176
0;0.192;0.188;0.232;0.208;0.18
0;0.196;0.192;0.232;0.208;0.172
0;0.196;0.184;0.224;0.216;0.18
0.004;0.196;0.188;0.228;0.208;0.176
0;0.2;0.184;0.232;0.208;0.176
0;0.196;0.188;0.228;0.212;0.176
0;0.196;0.184;0.228;0.216;0.176
0.004;0.196;0.18;0.236;0.212;0.172
0.004;0.196;0.184;0.228;0.208;0.18
0;0.192;0.192;0.228;0.212;0.176
0.004;0.2;0.18;0.228;0.208;0.18
0;0.196;0.18;0.232;0.212;0.18
0;0.192;0.192;0.228;0.204;0.184
0;0.196;0.184;0.232;0.212;0.176
0;0.2;0.188;0.228;0.208;0.176
0.004;0.196;0.188;0.232;0.212;0.168
0.008;0.192;0.184;0.232;0.204;0.18
0.004;0.192;0.188;0.232;0.208;0.176
0;0.196;0.192;0.228;0.208;0.176
0.004;0.2;0.18;0.22;0.22;0.176
0;0.192;0.192;0.232;0.208;0.176
0.012;0.192;0.184;0.228;0.208;0.176
0;0.2;0.184;0.228;0.208;0.18
0.004;0.192;0.184;0.232;0.208;0.18
0.004;0.2;0.184;0.228;0.208;0.176
0.008;0.196;0.18;0.228;0.208;0.18
0;0.204;0.184;0.228;0.2;0.184
0;0.196;0.184;0.224;0.212;0.184
0.004;0.196;0.184;0.236;0.2;0.18
0.008;0.196;0.184;0.228;0.208;0.176
0;0.192;0.184;0.232;0.212;0.18
0;0.196;0.192;0.228;0.204;0.18
0;0.2;0.188;0.232;0.208;0.172
0.004;0.196;0.184;0.232;0.204;0.18
0.004;0.2;0.184;0.224;0.208;0.18
0;0.196;0.188;0.228;0.216;0.172
0;0.196;0.184;0.228;0.208;0.184
0.004;0.2;0.184;0.228;0.204;0.18
0;0.204;0.192;0.224;0.204;0.176
0.004;0.196;0.188;0.228;0.208;0.176
0;0.196;0.18;0.232;0.212;0.18
0.004;0.2;0.188;0.224;0.208;0.176
0.004;0.204;0.184;0.228;0.2;0.18
0.004;0.192;0.188;0.224;0.212;0.18
0.008;0.2;0.184;0.232;0.204;0.172
0.004;0.196;0.184;0.236;0.204;0.176
0.004;0.2;0.176;0.236;0.208;0.176
0;0.204;0.18;0.228;0.212;0.176
0;0.2;0.188;0.228;0.204;0.18
0;0.196;0.184;0.232;0.212;0.176
0;0.196;0.192;0.228;0.204;0.18
0;0.2;0.18;0.228;0.212;0.18
0;0.204;0.184;0.228;0.204;0.18
0;0.2;0.184;0.224;0.212;0.18
0;0.2;0.18;0.228;0.212;0.18
0.012;0.196;0.192;0.224;0.2;0.176
0;0.2;0.184;0.232;0.208;0.176
0;0.196;0.184;0.228;0.212;0.18
0.004;0.196;0.184;0.224;0.212;0.18
0.004;0.192;0.188;0.232;0.208;0.176
0.008;0.204;0.184;0.224;0.2;0.18
0.008;0.196;0.184;0.232;0.208;0.172
0.004;0.196;0.188;0.22;0.212;0.18
0.004;0.196;0.192;0.216;0.22;0.172
0;0.204;0.188;0.228;0.204;0.176
0.008;0.2;0.18;0.232;0.212;0.168
0;0.2;0.188;0.228;0.212;0.172
0;0.188;0.188;0.24;0.208;0.176
0;0.208;0.184;0.224;0.204;0.18
0.004;0.192;0.188;0.228;0.212;0.176
0.004;0.196;0.188;0.232;0.2;0.18
0;0.196;0.184;0.228;0.208;0.184
0.004;0.196;0.184;0.228;0.212;0.176
0.004;0.196;0.18;0.232;0.208;0.18
0.004;0.196;0.188;0.228;0.204;0.18
0;0.196;0.192;0.224;0.212;0.176
0.012;0.196;0.184;0.228;0.208;0.172
0;0.196;0.196;0.224;0.212;0.172
0;0.196;0.188;0.236;0.204;0.176
0.008;0.196;0.184;0.228;0.2;0.184
0.004;0.196;0.184;0.224;0.208;0.184
0.008;0.2;0.18;0.228;0.204;0.18
0;0.2;0.184;0.232;0.208;0.176
0.008;0.196;0.192;0.228;0.204;0.172
0.008;0.196;0.188;0.224;0.204;0.18
0;0.2;0.18;0.232;0.208;0.18
0.008;0.208;0.176;0.224;0.204;0.18
0.008;0.196;0.188;0.224;0.208;0.176
0.004;0.196;0.184;0.228;0.212;0.176
0.004;0.196;0.188;0.228;0.212;0.172
0;0.192;0.188;0.224;0.212;0.184
0.008;0.196;0.184;0.224;0.208;0.18
0.004;0.196;0.188;0.224;0.212;0.176
0;0.2;0.184;0.232;0.204;0.18
0;0.192;0.184;0.228;0.212;0.184
0;0.196;0.192;0.228;0.208;0.176
0.004;0.2;0.184;0.228;0.208;0.176
0;0.196;0.188;0.228;0.212;0.176
0.008;0.2;0.184;0.224;0.208;0.176
0.004;0.2;0.184;0.224;0.208;0.18
0;0.2;0.184;0.228;0.212;0.176
0.004;0.2;0.188;0.224;0.208;0.176
0;0.204;0.184;0.224;0.204;0.184
0;0.2;0.184;0.224;0.208;0.184
0;0.2;0.184;0.228;0.208;0.18
0.004;0.192;0.196;0.224;0.2;0.184
0.004;0.2;0.18;0.232;0.208;0.176
0;0.2;0.184;0.228;0.212;0.176
0.004;0.204;0.18;0.232;0.208;0.172
0;0.2;0.18;0.232;0.212;0.176
0;0.2;0.18;0.224;0.212;0.184
0;0.208;0.184;0.228;0.204;0.176
0;0.196;0.188;0.236;0.208;0.172
0.008;0.204;0.188;0.224;0.212;0.164
0.004;0.2;0.18;0.224;0.212;0.18
0;0.196;0.18;0.228;0.212;0.184
0;0.204;0.184;0.228;0.208;0.176
0.004;0.208;0.184;0.228;0.204;0.172
0;0.2;0.188;0.224;0.208;0.18
0;0.204;0.188;0.22;0.208;0.18
0;0.2;0.196;0.224;0.208;0.172
0;0.2;0.184;0.232;0.208;0.176
0.004;0.2;0.18;0.224;0.212;0.18
0.004;0.2;0.18;0.228;0.212;0.176
0.008;0.196;0.184;0.232;0.204;0.176
0.004;0.192;0.192;0.232;0.208;0.172
0;0.204;0.184;0.228;0.212;0.172
0;0.208;0.184;0.228;0.204;0.176
0;0.196;0.188;0.228;0.212;0.176
0;0.2;0.172;0.232;0.22;0.176
0;0.196;0.188;0.232;0.2;0.184
0.004;0.196;0.18;0.228;0.212;0.18
0.004;0.2;0.184;0.224;0.208;0.18
0.008;0.196;0.18;0.224;0.208;0.184
0.004;0.204;0.184;0.224;0.212;0.172
0;0.196;0.18;0.228;0.212;0.184
0;0.196;0.184;0.224;0.216;0.18
0.004;0.208;0.184;0.224;0.208;0.172
0.004;0.204;0.184;0.22;0.208;0.18
0.004;0.204;0.18;0.228;0.212;0.172
0.004;0.192;0.192;0.228;0.208;0.176
0.004;0.196;0.192;0.228;0.204;0.176
0.008;0.192;0.184;0.224;0.212;0.18
0.008;0.196;0.188;0.228;0.208;0.172
0;0.192;0.18;0.236;0.212;0.18
0;0.196;0.188;0.228;0.208;0.18
0.004;0.192;0.184;0.228;0.212;0.18
0.004;0.196;0.184;0.22;0.216;0.18
0;0.192;0.192;0.228;0.208;0.18
0;0.196;0.184;0.228;0.216;0.176
0;0.2;0.188;0.228;0.208;0.176
0;0.196;0.18;0.228;0.22;0.176
0.008;0.2;0.188;0.22;0.204;0.18
0.004;0.196;0.188;0.232;0.204;0.176
0;0.196;0.184;0.228;0.208;0.184
0.004;0.2;0.184;0.228;0.208;0.176
0.004;0.196;0.188;0.224;0.216;0.172
0.004;0.196;0.184;0.224;0.216;0.176
0;0.2;0.18;0.228;0.212;0.18
0;0.2;0.188;0.224;0.208;0.18
0;0.2;0.184;0.228;0.208;0.18
0;0.196;0.196;0.228;0.208;0.172
0;0.196;0.184;0.228;0.216;0.176
0.012;0.196;0.184;0.216;0.216;0.176
0.008;0.196;0.188;0.224;0.208;0.176
0.004;0.196;0.184;0.236;0.208;0.172
0.004;0.196;0.184;0.228;0.208;0.18
0;0.196;0.184;0.228;0.212;0.18
0.004;0.192;0.184;0.236;0.208;0.176
0;0.2;0.188;0.228;0.208;0.176
0.008;0.204;0.184;0.228;0.208;0.168
0.004;0.196;0.184;0.228;0.208;0.18
0.004;0.192;0.184;0.228;0.212;0.18
0.008;0.2;0.172;0.232;0.212;0.176
0.004;0.2;0.188;0.224;0.208;0.176
0;0.196;0.188;0.224;0.208;0.184
0;0.196;0.184;0.224;0.208;0.188
0.008;0.192;0.184;0.228;0.212;0.176
0.004;0.192;0.18;0.24;0.208;0.176
0.004;0.196;0.188;0.232;0.208;0.172
0;0.2;0.184;0.228;0.208;0.18
0.008;0.192;0.188;0.232;0.204;0.176
0.012;0.2;0.18;0.228;0.204;0.176
0.004;0.2;0.184;0.232;0.204;0.176
0;0.196;0.188;0.224;0.204;0.188
0;0.196;0.188;0.232;0.208;0.176
0.004;0.192;0.188;0.224;0.212;0.18
0;0.196;0.184;0.232;0.208;0.18
0;0.192;0.188;0.228;0.212;0.18
0;0.196;0.192;0.224;0.212;0.176
0.004;0.184;0.188;0.228;0.216;0.18
0;0.192;0.188;0.228;0.216;0.176
0;0.192;0.18;0.228;0.212;0.188
0.012;0.196;0.176;0.232;0.212;0.172
0;0.2;0.184;0.228;0.212;0.176
0.004;0.2;0.18;0.228;0.208;0.18
0.004;0.192;0.184;0.228;0.212;0.18
0;0.196;0.18;0.236;0.212;0.176
0;0.208;0.184;0.228;0.2;0.18
0;0.2;0.184;0.228;0.208;0.18
0.004;0.192;0.188;0.224;0.208;0.184
0;0.204;0.184;0.224;0.208;0.18
0.008;0.204;0.176;0.228;0.2;0.184
0.004;0.196;0.18;0.232;0.204;0.184
0.004;0.192;0.184;0.232;0.212;0.176
0;0.196;0.188;0.232;0.212;0.172
0;0.196;0.184;0.236;0.208;0.176
0.004;0.192;0.184;0.244;0.204;0.172
0.012;0.192;0.18;0.232;0.208;0.176
0.004;0.2;0.184;0.228;0.204;0.18
0.008;0.192;0.184;0.232;0.204;0.18
0;0.196;0.184;0.236;0.204;0.18
0.012;0.196;0.192;0.22;0.208;0.172
0;0.2;0.184;0.232;0.208;0.176
0.004;0.196;0.188;0.228;0.208;0.176
0;0.192;0.188;0.224;0.22;0.176
0.004;0.196;0.176;0.236;0.212;0.176
0.004;0.192;0.188;0.228;0.208;0.18
0;0.204;0.184;0.228;0.208;0.176
0;0.196;0.184;0.232;0.208;0.18
0.012;0.2;0.184;0.22;0.208;0.176
0.008;0.192;0.192;0.224;0.212;0.172
0;0.192;0.184;0.232;0.216;0.176
0;0.196;0.184;0.228;0.212;0.18
0.008;0.196;0.184;0.228;0.208;0.176
0.004;0.2;0.184;0.224;0.216;0.172
0;0.2;0.188;0.228;0.208;0.176
0.008;0.196;0.184;0.224;0.208;0.18
0;0.196;0.184;0.228;0.204;0.188
0.008;0.192;0.188;0.224;0.208;0.18
0.004;0.196;0.184;0.228;0.208;0.18
0.004;0.196;0.184;0.236;0.208;0.172
0;0.196;0.188;0.228;0.204;0.184
0.004;0.192;0.184;0.224;0.212;0.184
0;0.2;0.188;0.224;0.208;0.18
0;0.196;0.18;0.236;0.212;0.176
0.004;0.196;0.18;0.232;0.208;0.18
0;0.2;0.184;0.228;0.208;0.18
0;0.196;0.184;0.228;0.216;0.176
0.008;0.196;0.188;0.224;0.204;0.18
0;0.196;0.188;0.228;0.208;0.18
0.012;0.196;0.184;0.224;0.208;0.176
0;0.196;0.192;0.228;0.212;0.172
0.004;0.196;0.18;0.228;0.212;0.18
0;0.2;0.18;0.232;0.208;0.18
0.008;0.2;0.176;0.224;0.208;0.184
0.004;0.196;0.184;0.228;0.212;0.176
0.008;0.2;0.18;0.224;0.208;0.18
0;0.2;0.184;0.228;0.208;0.18
0;0.196;0.18;0.232;0.212;0.18
0;0.196;0.184;0.232;0.212;0.176
0.004;0.2;0.176;0.224;0.216;0.18
0.012;0.196;0.188;0.228;0.204;0.172
0.004;0.188;0.184;0.224;0.212;0.188
0;0.196;0.192;0.228;0.208;0.176
0;0.2;0.184;0.228;0.208;0.18
0.004;0.188;0.192;0.228;0.208;0.18
0;0.188;0.184;0.228;0.212;0.188
0;0.192;0.188;0.224;0.208;0.188
0.008;0.188;0.184;0.232;0.204;0.184
0;0.2;0.172;0.228;0.216;0.184
0.004;0.196;0.184;0.224;0.212;0.18
0.004;0.196;0.188;0.232;0.204;0.176
0;0.204;0.184;0.224;0.208;0.18
0.004;0.196;0.184;0.228;0.208;0.18
0.004;0.192;0.184;0.228;0.216;0.176
0.004;0.2;0.188;0.228;0.204;0.176
0.008;0.196;0.184;0.232;0.204;0.176
0.004;0.192;0.184;0.228;0.216;0.176
0.004;0.192;0.184;0.232;0.212;0.176
0.012;0.2;0.184;0.228;0.2;0.176
0.004;0.196;0.192;0.228;0.204;0.176
0;0.204;0.184;0.224;0.208;0.18
0;0.196;0.184;0.232;0.208;0.18
0.008;0.192;0.188;0.228;0.208;0.176
0;0.196;0.18;0.232;0.212;0.18
0.004;0.204;0.18;0.228;0.208;0.176
0;0.196;0.184;0.228;0.212;0.18
0;0.2;0.188;0.224;0.208;0.18
0.004;0.196;0.184;0.228;0.204;0.184
0.012;0.192;0.184;0.22;0.212;0.18
0.004;0.2;0.18;0.228;0.212;0.176
0.004;0.2;0.176;0.228;0.208;0.184
0;0.196;0.18;0.228;0.212;0.184
0;0.196;0.188;0.232;0.208;0.176
0.004;0.2;0.184;0.228;0.208;0.176
0.008;0.196;0.18;0.228;0.208;0.18
0.008;0.196;0.184;0.232;0.204;0.176
0;0.192;0.188;0.228;0.208;0.184
0;0.2;0.188;0.228;0.208;0.176
0;0.196;0.184;0.232;0.208;0.18
0;0.192;0.188;0.228;0.208;0.184
0;0.2;0.18;0.232;0.208;0.18
0.004;0.196;0.188;0.224;0.212;0.176
0.004;0.196;0.184;0.236;0.208;0.172
0.004;0.2;0.184;0.228;0.208;0.176
0.004;0.196;0.188;0.232;0.208;0.172
0.004;0.196;0.184;0.224;0.208;0.184
0.004;0.204;0.184;0.228;0.208;0.172
0.004;0.204;0.176;0.228;0.208;0.18
0.004;0.196;0.184;0.228;0.212;0.176
0;0.196;0.192;0.224;0.204;0.184
0.008;0.2;0.184;0.224;0.208;0.176
0.004;0.196;0.188;0.228;0.208;0.176
0.004;0.192;0.184;0.228;0.212;0.18
0.004;0.196;0.196;0.224;0.204;0.176
0;0.192;0.188;0.228;0.212;0.18
0.004;0.196;0.192;0.228;0.2;0.18
0.008;0.2;0.18;0.228;0.208;0.176
0.008;0.196;0.184;0.228;0.208;0.176
0.012;0.196;0.184;0.224;0.208;0.176
0;0.196;0.192;0.228;0.208;0.176
0.004;0.2;0.176;0.232;0.208;0.18
0;0.196;0.184;0.228;0.212;0.18
0.008;0.196;0.188;0.22;0.212;0.176
0;0.2;0.184;0.228;0.212;0.176
0.008;0.192;0.184;0.224;0.216;0.176
0;0.204;0.18;0.224;0.212;0.18
0.004;0.196;0.184;0.224;0.212;0.18
0.004;0.2;0.184;0.224;0.208;0.18
0;0.2;0.184;0.22;0.212;0.184
0;0.2;0.184;0.22;0.216;0.18
0;0.2;0.184;0.216;0.208;0.192
0.004;0.2;0.184;0.224;0.208;0.18
0.004;0.2;0.184;0.22;0.208;0.184
0.004;0.2;0.188;0.22;0.208;0.18
0;0.2;0.18;0.232;0.208;0.18
0.008;0.2;0.18;0.22;0.212;0.18
0;0.2;0.184;0.228;0.208;0.18
0;0.196;0.184;0.224;0.204;0.192
0.004;0.2;0.176;0.224;0.208;0.188
0;0.184;0.192;0.228;0.212;0.184
0.004;0.208;0.18;0.216;0.208;0.184
0;0.192;0.18;0.224;0.204;0.2
0;0.2;0.184;0.224;0.208;0.184
0.008;0.196;0.184;0.22;0.208;0.184
0.004;0.196;0.18;0.228;0.208;0.184
0.008;0.188;0.188;0.22;0.208;0.188
0.008;0.204;0.18;0.224;0.2;0.184
0.008;0.196;0.18;0.224;0.208;0.184
0;0.196;0.18;0.224;0.212;0.188
0;0.2;0.188;0.22;0.204;0.188
0.004;0.196;0.18;0.224;0.212;0.184
0.004;0.192;0.184;0.22;0.208;0.192
0;0.204;0.18;0.228;0.208;0.18
0;0.2;0.176;0.228;0.212;0.184
0;0.192;0.176;0.224;0.212;0.196
0;0.2;0.18;0.228;0.208;0.184
0.008;0.196;0.184;0.216;0.208;0.188
0;0.196;0.188;0.224;0.208;0.184
0;0.192;0.184;0.224;0.212;0.188
0.004;0.2;0.184;0.228;0.204;0.18
0.004;0.196;0.18;0.228;0.208;0.184
0.008;0.196;0.18;0.22;0.208;0.188
0;0.2;0.18;0.224;0.208;0.188
0.008;0.184;0.184;0.228;0.208;0.188
0;0.196;0.184;0.224;0.208;0.188
0.004;0.192;0.184;0.232;0.208;0.18
0;0.196;0.184;0.228;0.212;0.18
0.004;0.196;0.176;0.22;0.212;0.192
0.004;0.188;0.188;0.228;0.208;0.184
0;0.188;0.192;0.224;0.212;0.184
0.004;0.196;0.176;0.22;0.208;0.196
0.004;0.196;0.184;0.22;0.208;0.188
0;0.192;0.18;0.232;0.208;0.188
0.008;0.192;0.18;0.224;0.208;0.188
0;0.196;0.184;0.236;0.2;0.184
0.004;0.188;0.18;0.224;0.208;0.196
0;0.2;0.18;0.224;0.208;0.188
0.004;0.192;0.18;0.228;0.208;0.188
0;0.196;0.188;0.224;0.208;0.184
0;0.192;0.188;0.224;0.208;0.188
0;0.196;0.18;0.228;0.208;0.188
0;0.192;0.18;0.224;0.216;0.188
0;0.208;0.18;0.228;0.208;0.176
0;0.2;0.184;0.228;0.208;0.18
0.004;0.2;0.176;0.228;0.208;0.184
0.004;0.192;0.18;0.224;0.212;0.188
0;0.196;0.18;0.224;0.216;0.184
0;0.208;0.176;0.224;0.208;0.184
0.004;0.196;0.18;0.224;0.208;0.188
0.008;0.196;0.184;0.22;0.212;0.18
0.004;0.196;0.18;0.228;0.204;0.188
0.008;0.196;0.184;0.224;0.204;0.184
0;0.196;0.184;0.22;0.212;0.188
0.012;0.196;0.192;0.212;0.204;0.184
0.004;0.192;0.18;0.224;0.212;0.188
0;0.204;0.176;0.224;0.212;0.184
0.004;0.192;0.192;0.22;0.2;0.192
0.004;0.188;0.188;0.228;0.212;0.18
0.004;0.192;0.184;0.224;0.204;0.192
0.008;0.196;0.18;0.224;0.208;0.184
0;0.196;0.184;0.228;0.208;0.184
0.016;0.196;0.18;0.224;0.208;0.176
0.004;0.2;0.18;0.22;0.208;0.188
0;0.192;0.184;0.228;0.212;0.184
0.008;0.196;0.172;0.232;0.208;0.184
0.004;0.196;0.172;0.224;0.216;0.188
0;0.196;0.18;0.228;0.208;0.188
0.012;0.204;0.18;0.22;0.204;0.18
0.004;0.196;0.184;0.224;0.2;0.192
0;0.204;0.176;0.228;0.208;0.184
0;0.188;0.18;0.232;0.212;0.188
0.004;0.192;0.18;0.228;0.212;0.184
0;0.196;0.18;0.232;0.208;0.184
0.008;0.196;0.18;0.224;0.204;0.188
0;0.2;0.18;0.22;0.208;0.192
0;0.2;0.18;0.22;0.208;0.192
0.004;0.196;0.18;0.22;0.208;0.192
0;0.196;0.184;0.224;0.208;0.188
0;0.192;0.184;0.22;0.212;0.192
0;0.204;0.18;0.224;0.208;0.184
0;0.196;0.176;0.224;0.216;0.188
0;0.204;0.184;0.216;0.208;0.188
0;0.192;0.18;0.232;0.204;0.192
0;0.192;0.184;0.224;0.212;0.188
0;0.196;0.176;0.224;0.216;0.188
0;0.2;0.176;0.22;0.208;0.196
0.008;0.192;0.176;0.224;0.208;0.192
0;0.196;0.18;0.216;0.216;0.192
0.004;0.2;0.176;0.224;0.208;0.188
0;0.196;0.18;0.224;0.208;0.192
0.004;0.204;0.164;0.216;0.22;0.192
0.004;0.192;0.176;0.228;0.216;0.184
0.004;0.2;0.168;0.232;0.204;0.192
0;0.196;0.168;0.232;0.216;0.188
0.004;0.192;0.168;0.232;0.216;0.188
0;0.2;0.172;0.224;0.212;0.192
0.008;0.2;0.18;0.224;0.208;0.18
0.004;0.196;0.176;0.24;0.204;0.18
0.004;0.196;0.18;0.22;0.204;0.196
0;0.208;0.18;0.224;0.204;0.184
0.004;0.204;0.184;0.22;0.2;0.188
0;0.2;0.176;0.224;0.212;0.188
0.008;0.196;0.176;0.224;0.212;0.184
0.004;0.192;0.176;0.228;0.212;0.188
0.008;0.196;0.18;0.224;0.204;0.188
0.004;0.196;0.18;0.22;0.208;0.192
0.004;0.2;0.176;0.216;0.212;0.192
0;0.192;0.188;0.22;0.212;0.188
0.004;0.196;0.18;0.22;0.208;0.192
0.008;0.192;0.184;0.208;0.224;0.184
0;0.2;0.176;0.224;0.212;0.188
0.004;0.2;0.176;0.216;0.22;0.184
0.012;0.2;0.172;0.22;0.208;0.188
0.004;0.196;0.18;0.22;0.208;0.192
0.008;0.2;0.18;0.212;0.208;0.192
0.004;0.196;0.172;0.224;0.212;0.192
0;0.2;0.184;0.224;0.208;0.184
0;0.2;0.184;0.22;0.208;0.188
0.008;0.2;0.176;0.22;0.208;0.188
0.008;0.196;0.18;0.216;0.208;0.192
0.008;0.2;0.18;0.224;0.2;0.188
0;0.2;0.176;0.224;0.212;0.188
0.008;0.196;0.176;0.22;0.212;0.188
0.008;0.196;0.18;0.22;0.208;0.188
0.004;0.196;0.184;0.216;0.2;0.2
