action = 0;action = 60;action = 120;action = 180;action = 240;action = 300
0.002;0.0104;0.3852;0.4624;0.134;0.006
0.0004;0.0092;0.3864;0.4648;0.1332;0.006
0.0004;0.0096;0.386;0.4644;0.1336;0.006
0.0012;0.0108;0.3828;0.4668;0.1328;0.0056
0.0016;0.0096;0.3844;0.4664;0.1316;0.0064
0.0016;0.0112;0.3828;0.4648;0.1324;0.0072
0.002;0.0096;0.384;0.4652;0.134;0.0052
0.0016;0.0088;0.3868;0.4656;0.132;0.0052
0.002;0.01;0.382;0.4656;0.1344;0.006
0.0036;0.0116;0.3828;0.462;0.1336;0.0064
0.0008;0.0108;0.3856;0.4644;0.132;0.0064
0.002;0.0096;0.3848;0.4656;0.1328;0.0052
0.0016;0.0104;0.3848;0.4648;0.132;0.0064
0.0012;0.01;0.3836;0.4652;0.134;0.006
0.002;0.0088;0.384;0.4656;0.1332;0.0064
0.0016;0.0108;0.3856;0.4644;0.1312;0.0064
0.0012;0.0104;0.3844;0.4644;0.1324;0.0072
0.0004;0.0108;0.3856;0.464;0.1332;0.006
0.002;0.0096;0.3844;0.464;0.1324;0.0076
0.0008;0.01;0.3864;0.464;0.1332;0.0056
0;0.01;0.3836;0.4648;0.134;0.0076
0.0008;0.0092;0.384;0.464;0.1356;0.0064
0.002;0.0092;0.386;0.4624;0.1344;0.006
0.0016;0.01;0.3832;0.4636;0.1336;0.008
0.0044;0.0092;0.3852;0.4624;0.1328;0.006
0.0016;0.0096;0.3848;0.4632;0.1344;0.0064
0.0016;0.01;0.384;0.4636;0.1328;0.008
0.0016;0.01;0.3844;0.4656;0.132;0.0064
0.0012;0.0092;0.3848;0.464;0.1344;0.0064
0.0028;0.0112;0.3864;0.4624;0.1308;0.0064
0.0012;0.01;0.386;0.4636;0.1336;0.0056
0.0016;0.0108;0.3852;0.4636;0.1332;0.0056
0.0012;0.0112;0.3836;0.4644;0.1344;0.0052
0.002;0.0108;0.3832;0.4656;0.1312;0.0072
0.002;0.0108;0.3832;0.4632;0.1336;0.0072
0.002;0.0096;0.3828;0.466;0.1332;0.0064
0.0012;0.0096;0.386;0.4656;0.1324;0.0052
0.0008;0.01;0.3832;0.466;0.134;0.006
0.0016;0.01;0.3856;0.464;0.1336;0.0052
0.0012;0.0096;0.3848;0.466;0.1328;0.0056
0.0016;0.0092;0.3836;0.4644;0.1344;0.0068
0.002;0.0088;0.3848;0.4648;0.1332;0.0064
0.0012;0.0088;0.3836;0.4664;0.1336;0.0064
0.002;0.0088;0.3844;0.462;0.1344;0.0084
0.0008;0.0096;0.3856;0.4648;0.1328;0.0064
0.0012;0.0108;0.3868;0.4604;0.1348;0.006
0.0016;0.0108;0.3832;0.466;0.1328;0.0056
0.002;0.0096;0.3824;0.464;0.134;0.008
0.0012;0.0092;0.3852;0.4644;0.1336;0.0064
0.0008;0.0108;0.3864;0.464;0.132;0.006
0.0004;0.0088;0.3852;0.4668;0.1324;0.0064
0.0024;0.0084;0.386;0.4652;0.132;0.006
0.0024;0.0116;0.3828;0.464;0.134;0.0052
0.0008;0.0108;0.3828;0.4676;0.132;0.006
0.0016;0.0104;0.3844;0.4632;0.1336;0.0068
0.0024;0.0092;0.3872;0.4612;0.1344;0.0056
0.0004;0.0084;0.384;0.4648;0.1356;0.0068
0.002;0.0096;0.3852;0.4648;0.1332;0.0052
0.0028;0.0088;0.386;0.4624;0.1328;0.0072
0.0024;0.0096;0.3844;0.4636;0.1328;0.0072
0.002;0.0108;0.3844;0.464;0.1328;0.006
0.002;0.01;0.384;0.4632;0.1352;0.0056
0.0012;0.0088;0.384;0.4648;0.1348;0.0064
0.0016;0.008;0.3872;0.4632;0.1336;0.0064
0.0012;0.0108;0.3872;0.4628;0.132;0.006
0.0028;0.0108;0.3832;0.4632;0.1324;0.0076
0.0004;0.0104;0.3848;0.4668;0.1316;0.006
0.0012;0.0096;0.3848;0.466;0.132;0.0064
0.0028;0.01;0.3828;0.4652;0.1332;0.006
0.0008;0.0096;0.3856;0.464;0.1336;0.0064
0.0012;0.0108;0.3832;0.4656;0.1324;0.0068
0.0016;0.0112;0.382;0.4648;0.1336;0.0068
0.0012;0.0084;0.3864;0.4644;0.134;0.0056
0.002;0.0088;0.3844;0.4652;0.1336;0.006
0.0024;0.01;0.3844;0.4628;0.1336;0.0068
0.002;0.01;0.3836;0.464;0.134;0.0064
0.0008;0.0116;0.3848;0.4644;0.1312;0.0072
0.002;0.0112;0.3832;0.4648;0.1324;0.0064
0.0012;0.01;0.3852;0.4664;0.1316;0.0056
0.0012;0.0108;0.3868;0.4632;0.1324;0.0056
0.002;0.0092;0.3812;0.4664;0.1332;0.008
0.0008;0.0096;0.3848;0.4648;0.1328;0.0072
0.0016;0.01;0.3832;0.4656;0.1336;0.006
0.002;0.01;0.3828;0.4628;0.1348;0.0076
0.0008;0.01;0.3844;0.4664;0.1328;0.0056
0.002;0.01;0.3852;0.462;0.1348;0.006
0.0008;0.0112;0.382;0.464;0.1348;0.0072
0.002;0.0116;0.3832;0.4656;0.132;0.0056
0.0016;0.0092;0.386;0.4632;0.1336;0.0064
0.0016;0.0108;0.3848;0.4664;0.1316;0.0048
0.002;0.01;0.3844;0.462;0.1352;0.0064
0.0012;0.01;0.3868;0.4636;0.1324;0.006
0.0008;0.0108;0.3864;0.464;0.1332;0.0048
0.0008;0.01;0.3844;0.4644;0.134;0.0064
0.0016;0.01;0.3856;0.4644;0.132;0.0064
0.0008;0.0084;0.386;0.4656;0.1328;0.0064
0.002;0.0092;0.3856;0.4656;0.1324;0.0052
0.0012;0.01;0.3824;0.4644;0.1348;0.0072
0.0028;0.01;0.384;0.462;0.1336;0.0076
0.0024;0.0108;0.3848;0.462;0.132;0.008
0.002;0.012;0.3848;0.4632;0.132;0.006
0.002;0.0108;0.3836;0.4628;0.1336;0.0072
0.0004;0.0096;0.386;0.464;0.1332;0.0068
0.0024;0.0092;0.3856;0.464;0.1332;0.0056
0.0012;0.0108;0.3836;0.466;0.1316;0.0068
0.0028;0.0096;0.3848;0.4632;0.1336;0.006
0.0016;0.0092;0.3844;0.4636;0.134;0.0072
0.0012;0.0092;0.3856;0.4664;0.132;0.0056
0.002;0.0104;0.3864;0.4636;0.1308;0.0068
0.0012;0.0088;0.3852;0.4656;0.1336;0.0056
0.0004;0.0092;0.3848;0.4656;0.1336;0.0064
0.0012;0.0108;0.3852;0.4644;0.132;0.0064
0.0008;0.0124;0.3852;0.464;0.1312;0.0064
0.0016;0.0088;0.3852;0.4644;0.1336;0.0064
0.0024;0.0096;0.3832;0.466;0.1328;0.006
0.0012;0.0096;0.384;0.4648;0.1332;0.0072
0.0012;0.0096;0.384;0.4648;0.1332;0.0072
0.0008;0.0104;0.3832;0.4664;0.1324;0.0068
0.0004;0.0096;0.3856;0.4652;0.1332;0.006
0.0012;0.0104;0.386;0.4648;0.1316;0.006
0.0024;0.01;0.3856;0.4624;0.1324;0.0072
0.002;0.0104;0.3836;0.4652;0.1332;0.0056
0.0016;0.0092;0.3864;0.464;0.132;0.0068
0.002;0.01;0.3828;0.4664;0.132;0.0068
0.0012;0.0096;0.3856;0.4652;0.1336;0.0048
0.0012;0.0116;0.3816;0.4652;0.1336;0.0068
0.0024;0.01;0.3852;0.4656;0.132;0.0048
0.0016;0.0096;0.3824;0.4648;0.1336;0.008
0.0032;0.0096;0.3844;0.4636;0.1312;0.008
0.0024;0.0096;0.382;0.4648;0.1336;0.0076
0.0012;0.0092;0.3856;0.4644;0.134;0.0056
0.0012;0.0104;0.3856;0.4652;0.132;0.0056
0.0028;0.0088;0.3852;0.4656;0.1316;0.006
0.0016;0.01;0.382;0.4672;0.134;0.0052
0.0008;0.0092;0.3848;0.4664;0.1336;0.0052
0.0008;0.0112;0.3844;0.4672;0.132;0.0044
0.0008;0.0108;0.3844;0.4632;0.1332;0.0076
0.0012;0.0108;0.3844;0.4644;0.1328;0.0064
0.0008;0.0108;0.384;0.4656;0.1332;0.0056
0.0028;0.0096;0.3832;0.4648;0.1336;0.006
0.0032;0.0108;0.3812;0.4648;0.1336;0.0064
0.0028;0.0108;0.3844;0.4624;0.1336;0.006
0.0024;0.0088;0.3856;0.4656;0.132;0.0056
0.002;0.01;0.386;0.462;0.1336;0.0064
0.002;0.0096;0.3856;0.4636;0.1328;0.0064
0.0012;0.01;0.3844;0.4644;0.1332;0.0068
0.0012;0.0092;0.3844;0.4648;0.1336;0.0068
0.002;0.0096;0.3844;0.4652;0.132;0.0068
0.0008;0.0112;0.3824;0.4664;0.1332;0.006
0.0012;0.0096;0.3872;0.464;0.1328;0.0052
0.0028;0.0084;0.3852;0.464;0.1324;0.0072
0.002;0.01;0.3868;0.4624;0.1312;0.0076
0.002;0.0096;0.386;0.4616;0.1344;0.0064
0.0004;0.0112;0.3864;0.4632;0.1336;0.0052
0.002;0.0112;0.3828;0.4644;0.1324;0.0072
0.0004;0.0108;0.386;0.464;0.1324;0.0064
0.0008;0.0096;0.384;0.4652;0.1332;0.0072
0.0008;0.0096;0.384;0.466;0.1336;0.006
0.0012;0.0108;0.384;0.4652;0.1316;0.0072
0.0028;0.0096;0.3828;0.4648;0.1332;0.0068
0.0024;0.0092;0.3836;0.4648;0.1332;0.0068
0.0012;0.0104;0.3856;0.4636;0.1328;0.0064
0.0028;0.0092;0.3848;0.4648;0.132;0.0064
0.002;0.0092;0.3824;0.4656;0.1348;0.006
0.0028;0.0096;0.3848;0.464;0.1328;0.006
0.0016;0.01;0.3836;0.464;0.1336;0.0072
0.0024;0.01;0.3844;0.4624;0.134;0.0068
0.0016;0.01;0.3844;0.4644;0.1316;0.008
0.002;0.0112;0.384;0.466;0.1304;0.0064
0.0004;0.0108;0.3836;0.4648;0.1328;0.0076
0.0016;0.0096;0.3868;0.4628;0.1332;0.006
0.0024;0.01;0.3824;0.4644;0.1332;0.0076
0.0012;0.0104;0.3868;0.4636;0.132;0.006
0.0012;0.01;0.3848;0.4644;0.1336;0.006
0.0012;0.0104;0.386;0.4624;0.1336;0.0064
0.0016;0.0104;0.3844;0.4644;0.1328;0.0064
0.0004;0.0112;0.3848;0.4644;0.1324;0.0068
0.0004;0.0092;0.3852;0.4652;0.1324;0.0076
0.0016;0.0112;0.3828;0.4616;0.1348;0.008
0.0004;0.0116;0.3848;0.4616;0.1348;0.0068
0.0016;0.0092;0.3836;0.4644;0.134;0.0072
0.0004;0.0112;0.384;0.464;0.1352;0.0052
0.0008;0.0092;0.3856;0.4644;0.1328;0.0072
0.0016;0.0092;0.3852;0.4656;0.132;0.0064
0.0016;0.0092;0.3836;0.4636;0.1348;0.0072
0.0016;0.0108;0.3828;0.464;0.1328;0.008
0.0008;0.0104;0.3856;0.464;0.1324;0.0068
0.0032;0.0092;0.3828;0.4648;0.1332;0.0068
0.0008;0.01;0.3848;0.4644;0.134;0.006
0.0032;0.0104;0.3832;0.4652;0.1324;0.0056
0.0024;0.0104;0.3848;0.4628;0.134;0.0056
0.0016;0.0108;0.3836;0.4648;0.1336;0.0056
0.0016;0.01;0.3836;0.4668;0.132;0.006
0.002;0.0096;0.3844;0.4644;0.1344;0.0052
0.0028;0.01;0.3848;0.4632;0.1328;0.0064
0.0016;0.0104;0.3852;0.464;0.132;0.0068
0.0004;0.01;0.386;0.4644;0.1336;0.0056
0.002;0.0108;0.3836;0.464;0.1336;0.006
0.0032;0.0092;0.3836;0.4648;0.1324;0.0068
0.002;0.01;0.384;0.4648;0.1324;0.0068
0.002;0.0092;0.3844;0.464;0.1328;0.0076
0.0016;0.0116;0.3816;0.4624;0.1356;0.0072
0.0028;0.0096;0.3872;0.4632;0.132;0.0052
0.0012;0.0088;0.386;0.4648;0.1332;0.006
0.0024;0.0096;0.3848;0.462;0.1344;0.0068
0.002;0.0088;0.3848;0.4636;0.1332;0.0076
0.002;0.01;0.3836;0.4648;0.1328;0.0068
0.0024;0.0092;0.3852;0.4628;0.1336;0.0068
0.0012;0.0104;0.3832;0.4648;0.1328;0.0076
0.002;0.0096;0.3844;0.4628;0.1332;0.008
0.0024;0.0092;0.3848;0.4632;0.1332;0.0072
0.002;0.008;0.386;0.4644;0.1328;0.0068
0.0004;0.0088;0.3856;0.4648;0.1344;0.006
0.002;0.0092;0.384;0.4648;0.1348;0.0052
0.0016;0.0104;0.3868;0.462;0.1332;0.006
0.0012;0.0096;0.3856;0.4632;0.1332;0.0072
0.0016;0.0104;0.384;0.4636;0.1328;0.0076
0.0028;0.0108;0.382;0.4644;0.1324;0.0076
0.0004;0.01;0.3856;0.4652;0.1316;0.0072
0.0016;0.0092;0.3852;0.4644;0.1344;0.0052
0.0012;0.0108;0.3856;0.4628;0.134;0.0056
0.0008;0.0092;0.3848;0.4652;0.1336;0.0064
0.0012;0.0096;0.3856;0.4652;0.132;0.0064
0.0012;0.0104;0.3828;0.464;0.134;0.0076
0.002;0.0092;0.3832;0.464;0.1348;0.0068
0.002;0.0096;0.3836;0.464;0.1344;0.0064
0.0028;0.01;0.3832;0.4652;0.1332;0.0056
0.0004;0.0096;0.3852;0.464;0.1348;0.006
0.0012;0.0092;0.3864;0.4656;0.132;0.0056
0.0012;0.0096;0.3872;0.4632;0.132;0.0068
0.002;0.0116;0.3824;0.4632;0.1344;0.0064
0.0008;0.0084;0.3852;0.4668;0.1324;0.0064
0.0016;0.0104;0.3848;0.4624;0.1348;0.006
0;0.0112;0.3856;0.4648;0.1332;0.0052
0.0004;0.0088;0.3876;0.4644;0.1332;0.0056
0.0008;0.0096;0.3836;0.4656;0.134;0.0064
0.0024;0.01;0.384;0.4644;0.1332;0.006
0.0016;0.0112;0.3852;0.464;0.1324;0.0056
0.002;0.0104;0.3844;0.4632;0.1332;0.0068
0.0024;0.0096;0.3852;0.4644;0.1332;0.0052
0.0024;0.0108;0.3828;0.462;0.1348;0.0072
0.0016;0.01;0.3844;0.4652;0.1328;0.006
0.0012;0.0108;0.3844;0.4644;0.1328;0.0064
0.0016;0.012;0.3852;0.462;0.1324;0.0068
0.0012;0.0104;0.3844;0.4644;0.1332;0.0064
0.0004;0.01;0.3848;0.4652;0.134;0.0056
0.0036;0.0096;0.3832;0.4652;0.1332;0.0052
0;0.0096;0.388;0.4644;0.1316;0.0064
0.0028;0.0092;0.384;0.4636;0.1336;0.0068
0.0012;0.0112;0.3848;0.4644;0.1316;0.0068
0.0012;0.01;0.3836;0.4648;0.1352;0.0052
0.0016;0.0092;0.3856;0.464;0.1332;0.0064
0.0012;0.0092;0.3844;0.4664;0.1332;0.0056
0.0016;0.0108;0.3844;0.4644;0.1328;0.006
0.0016;0.0096;0.3836;0.4632;0.1344;0.0076
0.0016;0.01;0.386;0.4612;0.1344;0.0068
0.002;0.0096;0.3844;0.4648;0.1316;0.0076
0.002;0.0096;0.3864;0.4636;0.1324;0.006
0.0036;0.0108;0.3824;0.4628;0.132;0.0084
0.0016;0.0096;0.3856;0.4616;0.1348;0.0068
0.0024;0.0104;0.3836;0.464;0.1336;0.006
0.002;0.0116;0.3828;0.464;0.132;0.0076
0.0008;0.0088;0.3844;0.4656;0.1344;0.006
0.0012;0.01;0.3832;0.4648;0.1344;0.0064
0.0016;0.0096;0.3832;0.4652;0.1336;0.0068
0.0004;0.0112;0.3844;0.4648;0.1332;0.006
0.002;0.0108;0.3856;0.4624;0.1328;0.0064
0.002;0.0096;0.3856;0.4628;0.1328;0.0072
0.0024;0.0096;0.3844;0.4648;0.1324;0.0064
0.0016;0.0092;0.384;0.4652;0.1332;0.0068
0.002;0.01;0.3864;0.464;0.1324;0.0052
0.0012;0.0092;0.3856;0.464;0.1328;0.0072
0.0024;0.0092;0.3852;0.4644;0.132;0.0068
0.0044;0.0104;0.384;0.462;0.1336;0.0056
0.0008;0.0088;0.3848;0.4652;0.1336;0.0068
0.0012;0.01;0.3848;0.4652;0.1328;0.006
0.0004;0.0096;0.3856;0.464;0.1336;0.0068
0.002;0.0104;0.3824;0.4636;0.1344;0.0072
0.002;0.0096;0.3836;0.4664;0.1328;0.0056
0.0044;0.0108;0.386;0.4612;0.1324;0.0052
0.0012;0.01;0.3836;0.4656;0.1332;0.0064
0.0016;0.0092;0.3836;0.4648;0.1344;0.0064
0.0028;0.0104;0.3836;0.4652;0.1324;0.0056
0.0008;0.0092;0.386;0.4636;0.1336;0.0068
0.0008;0.0096;0.3856;0.464;0.1324;0.0076
0.002;0.01;0.3852;0.464;0.1328;0.006
0.002;0.0092;0.3836;0.4652;0.134;0.006
0.0016;0.0104;0.3848;0.4652;0.1316;0.0064
0.0012;0.0104;0.3844;0.4644;0.1328;0.0068
0.0012;0.01;0.3836;0.4664;0.1328;0.006
0.0012;0.0104;0.386;0.464;0.1332;0.0052
0.0024;0.01;0.3844;0.4636;0.1336;0.006
0.0024;0.01;0.3836;0.464;0.1328;0.0072
0.0016;0.0084;0.386;0.4648;0.1332;0.006
0.0008;0.0088;0.3884;0.464;0.1324;0.0056
0.0032;0.0096;0.3824;0.4648;0.134;0.006
0.0016;0.0084;0.3848;0.464;0.134;0.0072
0.0032;0.01;0.384;0.4628;0.1336;0.0064
0.0016;0.0124;0.3864;0.4616;0.1316;0.0064
0.0008;0.01;0.3864;0.4656;0.1312;0.006
0.0016;0.0108;0.3832;0.4644;0.1332;0.0068
0.0012;0.0116;0.3844;0.4632;0.1332;0.0064
0.0008;0.0104;0.3864;0.464;0.1328;0.0056
0.0016;0.0096;0.3828;0.4644;0.134;0.0076
0.0012;0.0096;0.3836;0.4656;0.1336;0.0064
0.0008;0.01;0.3836;0.466;0.1328;0.0068
0.0024;0.01;0.384;0.4644;0.1332;0.006
0.0008;0.0092;0.3872;0.4648;0.132;0.006
0.0004;0.0088;0.386;0.4672;0.1312;0.0064
0.0028;0.0108;0.3836;0.4624;0.1336;0.0068
0.0012;0.0096;0.3828;0.4664;0.1332;0.0068
0.0024;0.01;0.3856;0.4612;0.1344;0.0064
0.0004;0.0096;0.386;0.4648;0.1332;0.006
0.002;0.0092;0.3836;0.4648;0.1336;0.0068
0.0024;0.0108;0.382;0.4648;0.1332;0.0068
0.0008;0.0104;0.3864;0.464;0.1328;0.0056
0.002;0.0096;0.384;0.464;0.1332;0.0072
0.0008;0.0104;0.3852;0.4652;0.1316;0.0068
0.002;0.0096;0.3828;0.4648;0.1336;0.0072
0.0004;0.0104;0.3852;0.462;0.1344;0.0076
0.0008;0.0104;0.3832;0.4644;0.134;0.0072
0.0004;0.0108;0.3856;0.4648;0.1316;0.0068
0.0008;0.0096;0.3844;0.4656;0.1328;0.0068
0.0012;0.01;0.3876;0.4628;0.1312;0.0072
0.002;0.01;0.3836;0.466;0.1316;0.0068
0.0012;0.0088;0.384;0.4684;0.1324;0.0052
0.0044;0.0084;0.3868;0.4612;0.1336;0.0056
0.0016;0.0108;0.384;0.466;0.1312;0.0064
0.0024;0.0092;0.3836;0.464;0.1328;0.008
0;0.01;0.3852;0.4668;0.132;0.006
0.0012;0.0124;0.3824;0.4656;0.1332;0.0052
0.002;0.0088;0.3864;0.4644;0.1324;0.006
0.0016;0.0096;0.3832;0.4652;0.1324;0.008
0.0012;0.0108;0.3848;0.4648;0.1324;0.006
0.0016;0.0104;0.3848;0.4644;0.1328;0.006
0.002;0.0116;0.3844;0.4632;0.1336;0.0052
0.0024;0.0096;0.3852;0.466;0.1312;0.0056
0.0008;0.0088;0.3868;0.4652;0.1328;0.0056
0.0012;0.0112;0.3876;0.4612;0.1316;0.0072
0.0032;0.0116;0.3852;0.46;0.1332;0.0068
0.0016;0.0092;0.3848;0.4648;0.1332;0.0064
0.0016;0.0096;0.3852;0.4644;0.1328;0.0064
0.0012;0.01;0.3848;0.4656;0.1328;0.0056
0.0008;0.0096;0.3836;0.4656;0.1344;0.006
0.0036;0.01;0.3828;0.4632;0.1344;0.006
0.0004;0.0096;0.3856;0.4636;0.1332;0.0076
0.0036;0.0092;0.3844;0.4628;0.1316;0.0084
0.002;0.0116;0.3848;0.4628;0.1328;0.006
0.002;0.0088;0.3836;0.4652;0.1332;0.0072
0.0024;0.0092;0.384;0.4648;0.1332;0.0064
0.0024;0.0088;0.3844;0.464;0.1344;0.006
0.0016;0.008;0.386;0.4656;0.132;0.0068
0.0024;0.0104;0.3844;0.4616;0.1344;0.0068
0.002;0.0096;0.3856;0.4624;0.134;0.0064
0.0016;0.0096;0.382;0.4632;0.1352;0.0084
0.0012;0.0104;0.3856;0.4632;0.1328;0.0068
0.0016;0.0104;0.3856;0.464;0.1324;0.006
0.0016;0.0096;0.3864;0.462;0.1332;0.0072
0.0016;0.0096;0.3844;0.4652;0.1324;0.0068
0.0008;0.01;0.3844;0.464;0.1336;0.0072
0.0012;0.0104;0.3852;0.464;0.1324;0.0068
0.0024;0.0092;0.3868;0.4628;0.1328;0.006
0.002;0.0104;0.384;0.4644;0.132;0.0072
0.0024;0.0096;0.384;0.466;0.1316;0.0064
0.0016;0.0104;0.384;0.4656;0.1332;0.0052
0.0024;0.0104;0.382;0.464;0.132;0.0092
0.0008;0.0112;0.3848;0.4636;0.134;0.0056
0.0012;0.0084;0.3852;0.4644;0.1344;0.0064
0.0012;0.0092;0.3844;0.4656;0.1324;0.0072
0.0008;0.0108;0.384;0.4632;0.134;0.0072
0.0028;0.0096;0.386;0.4632;0.1328;0.0056
0.0028;0.0096;0.3848;0.4628;0.1328;0.0072
0.002;0.0096;0.3844;0.4648;0.1336;0.0056
0.0024;0.0104;0.3848;0.4648;0.1308;0.0068
0.0016;0.0088;0.3848;0.4648;0.1328;0.0072
0.0016;0.0096;0.3848;0.4652;0.1336;0.0052
0.0024;0.0092;0.384;0.4644;0.1332;0.0068
0.0024;0.0096;0.3848;0.4644;0.1324;0.0064
0.0016;0.0116;0.384;0.4648;0.1316;0.0064
0.0012;0.0088;0.384;0.4672;0.1332;0.0056
0.0004;0.0112;0.3832;0.4648;0.1332;0.0072
0.0028;0.0104;0.3836;0.4644;0.1328;0.006
0.0008;0.0104;0.3848;0.464;0.1332;0.0068
0.0028;0.01;0.384;0.464;0.1336;0.0056
0.0024;0.0092;0.3852;0.4652;0.1328;0.0052
0.002;0.0096;0.384;0.4644;0.1344;0.0056
0.0012;0.01;0.388;0.4596;0.134;0.0072
0.0004;0.0104;0.384;0.4656;0.1336;0.006
0.0008;0.0108;0.3868;0.4624;0.1328;0.0064
0.0016;0.0116;0.3848;0.4644;0.1324;0.0052
0.0004;0.0096;0.3844;0.466;0.1336;0.006
0.002;0.0092;0.3856;0.464;0.1336;0.0056
0.002;0.01;0.384;0.4656;0.1332;0.0052
0.0004;0.0096;0.3864;0.4644;0.1328;0.0064
0.0008;0.01;0.3848;0.466;0.1312;0.0072
0;0.01;0.3852;0.4656;0.1332;0.006
0.0028;0.0104;0.3848;0.4624;0.1336;0.006
0.0012;0.0112;0.3828;0.4652;0.1332;0.0064
0.0008;0.0096;0.384;0.4656;0.1328;0.0072
0.002;0.0104;0.3852;0.4648;0.1324;0.0052
0.0016;0.0104;0.3836;0.4628;0.1348;0.0068
0.002;0.0092;0.3852;0.4624;0.1336;0.0076
0.002;0.01;0.384;0.4648;0.1328;0.0064
0.0008;0.0116;0.386;0.4616;0.1328;0.0072
0.0024;0.01;0.3848;0.4628;0.134;0.006
0.0008;0.01;0.384;0.4652;0.1336;0.0064
0.0012;0.0088;0.3864;0.4648;0.1324;0.0064
0.002;0.0096;0.3856;0.4644;0.1324;0.006
0.002;0.0092;0.3856;0.4644;0.1328;0.006
0.0024;0.0116;0.384;0.4632;0.1332;0.0056
0.0016;0.0088;0.3852;0.4636;0.1336;0.0072
0.002;0.01;0.3848;0.4644;0.132;0.0068
0.0016;0.0096;0.3828;0.4648;0.134;0.0072
0.0004;0.0096;0.386;0.466;0.1324;0.0056
0.0024;0.01;0.3876;0.462;0.132;0.006
0.0016;0.0116;0.384;0.4616;0.1336;0.0076
0.002;0.01;0.3844;0.4648;0.1328;0.006
0.0004;0.0096;0.3852;0.4644;0.1332;0.0072
0.002;0.0104;0.3836;0.466;0.1324;0.0056
0.0008;0.0116;0.3848;0.4636;0.1332;0.006
0.0004;0.0096;0.3872;0.4648;0.132;0.006
0.0004;0.0112;0.384;0.4636;0.1336;0.0072
0.0016;0.01;0.3856;0.4648;0.1328;0.0052
0.002;0.0088;0.3864;0.4624;0.1336;0.0068
0.0016;0.0096;0.3856;0.4632;0.132;0.008
0.0012;0.0112;0.3828;0.4632;0.1344;0.0072
0.0008;0.0108;0.3828;0.4648;0.134;0.0068
0.0016;0.0104;0.3852;0.4628;0.1332;0.0068
0.0012;0.0112;0.3832;0.4652;0.1344;0.0048
0.0012;0.0108;0.3832;0.4648;0.1324;0.0076
0.0028;0.0096;0.3844;0.464;0.1328;0.0064
0.0024;0.0088;0.3824;0.4664;0.1328;0.0072
0.0016;0.0108;0.3832;0.4672;0.132;0.0052
0.0008;0.0104;0.3848;0.4636;0.1328;0.0076
0.0012;0.0104;0.384;0.4644;0.1336;0.0064
0.0016;0.0112;0.384;0.4636;0.1332;0.0064
0.0008;0.0096;0.386;0.4636;0.134;0.006
0.0012;0.0096;0.3852;0.4624;0.1348;0.0068
0.0012;0.0112;0.3836;0.4656;0.1312;0.0072
0.0024;0.0104;0.3836;0.4656;0.1324;0.0056
0.0016;0.0108;0.3836;0.4636;0.1352;0.0052
0.0012;0.01;0.3848;0.4628;0.1352;0.006
0.0008;0.0096;0.3856;0.4648;0.1336;0.0056
0.0004;0.0108;0.3852;0.4636;0.1328;0.0072
0.0016;0.01;0.3844;0.466;0.1324;0.0056
0.0004;0.0096;0.3848;0.4636;0.1352;0.0064
0.002;0.0096;0.3832;0.4656;0.132;0.0076
0.002;0.0108;0.386;0.4632;0.132;0.006
0.0016;0.01;0.3848;0.4624;0.134;0.0072
0.002;0.0088;0.3852;0.4652;0.1328;0.006
0.0024;0.0096;0.3856;0.4632;0.1324;0.0068
0.0016;0.01;0.3856;0.4624;0.1328;0.0076
0.0032;0.0096;0.3844;0.4636;0.132;0.0072
0.002;0.0112;0.3824;0.4624;0.1348;0.0072
0.0016;0.0104;0.3824;0.466;0.1328;0.0068
0.0016;0.0092;0.3856;0.4644;0.1336;0.0056
0.0008;0.0092;0.3844;0.4668;0.1336;0.0052
0.0028;0.0088;0.3848;0.4636;0.1344;0.0056
0.0024;0.01;0.3848;0.4628;0.1336;0.0064
0.002;0.0076;0.3848;0.466;0.132;0.0076
0.0012;0.012;0.3836;0.4636;0.1332;0.0064
0.002;0.01;0.3848;0.4644;0.1336;0.0052
0.0004;0.0084;0.3856;0.466;0.1332;0.0064
0.0012;0.0108;0.3872;0.4632;0.1324;0.0052
0.0012;0.0108;0.384;0.4656;0.1328;0.0056
0.0008;0.0108;0.3836;0.4648;0.134;0.006
0.0028;0.0096;0.384;0.4644;0.1332;0.006
0.0012;0.0104;0.3872;0.4612;0.1328;0.0072
0.0024;0.0104;0.3808;0.4652;0.1336;0.0076
0.002;0.0088;0.384;0.466;0.132;0.0072
0.0012;0.0104;0.384;0.4632;0.134;0.0072
0.0008;0.0088;0.3836;0.4684;0.132;0.0064
0.0004;0.0116;0.384;0.4628;0.134;0.0072
0.0032;0.01;0.3852;0.462;0.1332;0.0064
0.0024;0.0092;0.3836;0.4636;0.1352;0.006
0.0016;0.0096;0.3856;0.4616;0.1336;0.008
0.0016;0.012;0.3868;0.4616;0.1328;0.0052
0.002;0.0104;0.3852;0.4616;0.1344;0.0064
0.002;0.01;0.3856;0.4644;0.132;0.006
0.002;0.0104;0.384;0.4624;0.1356;0.0056
0.0004;0.0108;0.386;0.4636;0.1324;0.0068
0.0012;0.0088;0.3856;0.4644;0.1336;0.0064
0.0024;0.01;0.3852;0.464;0.1328;0.0056
0.0016;0.0108;0.3836;0.4644;0.1324;0.0072
0.002;0.0108;0.3852;0.4636;0.1316;0.0068
